Source,Target,Weight,Type
1375,2176,0.9430000000000001,undirected
1121,1852,0.6891788971663089,undirected
1852,1186,0.6887920409720993,undirected
1702,643,0.6906682764866088,undirected
643,1610,0.6906682764866088,undirected
643,821,0.6906682764866088,undirected
441,1571,0.6904525422752066,undirected
1571,302,0.6904525422752066,undirected
728,1821,3.576924005651085,undirected
728,1798,0.6887091692912316,undirected
1821,824,0.6914686599315429,undirected
1821,1124,0.6914686599315429,undirected
1798,1841,0.6887091692912316,undirected
931,627,0.6949775721893234,undirected
931,116,0.6892233580933143,undirected
116,2119,0.7616685600127555,undirected
1827,142,0.6914686599315429,undirected
1827,290,0.6891905819692268,undirected
958,1161,0.7426052628083035,undirected
974,1164,0.6997784263416462,undirected
1079,45,0.6999479888149038,undirected
1956,971,0.693017282002232,undirected
493,364,0.6932788872919312,undirected
508,2236,0.7696666666666667,undirected
508,2085,0.7386394408246795,undirected
469,463,0.6890488734432519,undirected
893,309,0.713676240557694,undirected
807,326,0.6893901016204855,undirected
94,1570,0.7735553000266182,undirected
886,35,0.6897605408804344,undirected
35,925,0.7151608154270519,undirected
70,875,0.6887228753343069,undirected
875,1736,0.7016268511761687,undirected
580,377,0.706443372354383,undirected
37,485,0.6898947741906374,undirected
1130,2196,0.7200443129791327,undirected
1849,1467,0.698245412264406,undirected
1467,1905,0.6881515153773138,undirected
1316,1689,0.6897605408804344,undirected
1689,1548,0.6897605408804344,undirected
1145,674,0.6970092862403288,undirected
674,2224,0.6970092862403288,undirected
750,872,0.7042946988081193,undirected
1717,1936,0.9430000000000001,undirected
1971,779,0.6897605408804344,undirected
779,204,0.717531281648442,undirected
350,1272,0.729389966132024,undirected
861,1159,0.6971548265241696,undirected
910,205,0.6975788213569933,undirected
1155,1889,0.6906068620861592,undirected
905,1442,0.7223257908632812,undirected
479,638,0.6947252589215338,undirected
993,810,0.6892233580933143,undirected
1657,2106,0.6892233580933143,undirected
2232,768,0.7730410567072479,undirected
637,1619,0.6985645683913001,undirected
1619,916,0.6891788971663089,undirected
916,407,0.6891788971663089,undirected
1479,1173,0.6978233372299072,undirected
407,2183,0.6891788971663089,undirected
1181,1232,0.6906567608133574,undirected
1232,1637,0.6947252589215338,undirected
1457,890,0.7018454906778544,undirected
890,1825,0.6905518290772777,undirected
976,1025,0.6921271359040848,undirected
1637,1146,0.7064505178430678,undirected
10,2163,0.7045045819540645,undirected
1345,1218,0.7276573568114173,undirected
